beta,observation_percentage,noise_mode,noise_rate,trials,accuracy,mean_true_goal_rank,std_true_goal_rank,mean_true_goal_probability,std_true_goal_probability,mean_noisy_observation_length,mean_dropped_actions,mean_corrupted_actions,mean_inserted_actions,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci95_half_width
5.0,0.5,missing,0.1,50,0.2,2.66,1.2389923489740873,0.3197761117283597,0.24531006993634508,1.12,0.3,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
10.0,0.5,missing,0.1,50,0.2,2.66,1.2389923489740873,0.32198479256405116,0.2509105244698906,1.12,0.3,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.1,0.5,missing,0.2,50,0.2,2.48,1.0924602453888663,0.2065016833042377,0.009574746951553028,1.2,0.22,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.25,0.5,missing,0.2,50,0.2,2.48,1.0924602453888663,0.2165361281072974,0.024365253915550736,1.2,0.22,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.5,0.5,missing,0.2,50,0.2,2.48,1.0924602453888663,0.233486616612904,0.04947391642103701,1.2,0.22,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
1.0,0.5,missing,0.2,50,0.2,2.48,1.0924602453888663,0.26539519453539956,0.09809792345249785,1.2,0.22,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
2.0,0.5,missing,0.2,50,0.2,2.48,1.0924602453888663,0.31233309108137414,0.1784152166154255,1.2,0.22,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
5.0,0.5,missing,0.2,50,0.2,2.48,1.0924602453888663,0.35327688999159124,0.2621290172847532,1.2,0.22,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
10.0,0.5,missing,0.2,50,0.2,2.48,1.0924602453888663,0.35598138785269073,0.26810426621264993,1.2,0.22,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.1,0.5,missing,0.3,50,0.2,2.6,1.1952286093343936,0.2056955697772386,0.009226689262040282,0.94,0.48,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.25,0.5,missing,0.3,50,0.2,2.6,1.1952286093343936,0.21451574188829892,0.023527665971976766,0.94,0.48,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.5,0.5,missing,0.3,50,0.2,2.6,1.1952286093343936,0.22951877256567646,0.04797018564641565,0.94,0.48,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
1.0,0.5,missing,0.3,50,0.2,2.6,1.1952286093343936,0.25823535299966666,0.09601408481330129,0.94,0.48,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
2.0,0.5,missing,0.3,50,0.2,2.6,1.1952286093343936,0.3019166012891353,0.1770348114427047,0.94,0.48,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
5.0,0.5,missing,0.3,50,0.2,2.6,1.1952286093343936,0.34134494509464175,0.2620436130640496,0.94,0.48,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
10.0,0.5,missing,0.3,50,0.2,2.6,1.1952286093343936,0.343981841882904,0.2681036857521833,0.94,0.48,0.0,0.0,0.08912565670994935,0.3108743432900507,0.11087434329005068
0.1,0.5,mixed,0.1,50,0.18,2.68,1.1856282240712246,0.20617735800775683,0.00960205587005121,1.34,0.28,0.06,0.2,0.07350867077550396,0.28649132922449605,0.10649132922449604
0.25,0.5,mixed,0.1,50,0.18,2.68,1.1856282240712246,0.21572855444574393,0.024655917790027706,1.34,0.28,0.06,0.2,0.07350867077550396,0.28649132922449605,0.10649132922449604
0.5,0.5,mixed,0.1,50,0.18,2.68,1.1856282240712246,0.2319792593366143,0.05085988720748432,1.34,0.28,0.06,0.2,0.07350867077550396,0.28649132922449605,0.10649132922449604
