beta,observation_percentage,noise_mode,noise_rate,trials,accuracy,mean_true_goal_rank,std_true_goal_rank,mean_true_goal_probability,std_true_goal_probability,mean_noisy_observation_length,mean_dropped_actions,mean_corrupted_actions,mean_inserted_actions,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci95_half_width
1.0,0.25,mixed,0.3,50,0.3,2.74,1.6011475476631611,0.21050797608266522,0.1413356680778019,0.82,0.4,0.26,0.22,0.17297748231120594,0.42702251768879407,0.12702251768879408
2.0,0.25,mixed,0.3,50,0.3,2.74,1.6011475476631611,0.22945944030641197,0.19436324847120293,0.82,0.4,0.26,0.22,0.17297748231120594,0.42702251768879407,0.12702251768879408
5.0,0.25,mixed,0.3,50,0.3,2.74,1.6011475476631611,0.23332334633805324,0.2047904301086848,0.82,0.4,0.26,0.22,0.17297748231120594,0.42702251768879407,0.12702251768879408
10.0,0.25,mixed,0.3,50,0.3,2.74,1.6011475476631611,0.23333333287987956,0.20481726704436096,0.82,0.4,0.26,0.22,0.17297748231120594,0.42702251768879407,0.12702251768879408
0.1,0.25,none,0.0,50,0.64,1.36,0.4848732213850611,0.1895762265469944,0.0,1.0,0.0,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
0.25,0.25,none,0.0,50,0.64,1.36,0.4848732213850611,0.22593138093880302,0.0,1.0,0.0,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
0.5,0.25,none,0.0,50,0.64,1.36,0.4848732213850611,0.28805844238291456,0.0,1.0,0.0,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
1.0,0.25,none,0.0,50,0.64,1.36,0.4848732213850611,0.39349302108079925,0.0,1.0,0.0,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
2.0,0.25,none,0.0,50,0.64,1.36,0.4848732213850611,0.4823315779859519,0.0,1.0,0.0,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
5.0,0.25,none,0.0,50,0.64,1.36,0.4848732213850611,0.49995460419217047,0.0,1.0,0.0,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
10.0,0.25,none,0.0,50,0.64,1.36,0.4848732213850611,0.4999999979388464,0.0,1.0,0.0,0.0,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
0.1,0.25,spurious,0.1,50,0.64,1.36,0.4848732213850611,0.1895762265469944,0.0,1.0,0.06,0.0,0.06,0.5069507880519393,0.7730492119480608,0.13304921194806074
0.25,0.25,spurious,0.1,50,0.64,1.36,0.4848732213850611,0.22593138093880302,0.0,1.0,0.06,0.0,0.06,0.5069507880519393,0.7730492119480608,0.13304921194806074
0.5,0.25,spurious,0.1,50,0.64,1.36,0.4848732213850611,0.28805844238291456,0.0,1.0,0.06,0.0,0.06,0.5069507880519393,0.7730492119480608,0.13304921194806074
